transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.37277.3,683,768,992,468,706,543
MSTRG.37277.4,286,628,461,557,573,567
MSTRG.37277.5,21,0,15,7,29,27
MSTRG.37277.6,41,142,104,57,98,57
MSTRG.37279.1,370,520,468,1416,1140,744
rna-ELECO.r07.7AG0568340.1,15,0,45,50,7,23
rna-ELECO.r07.7AG0568370.1,20,26,30,41,36,14
rna-ELECO.r07.7AG0568350.1,422,396,345,55,25,30
rna-ELECO.r07.7AG0568390.1,27,15,31,75,78,30
MSTRG.37282.1,115,121,227,9,27,0
rna-ELECO.r07.7AG0568400.1,108,5,13,2,8,8
rna-ELECO.r07.7AG0568410.1,31,5,10,6,5,7
MSTRG.37284.1,0,0,21,12,12,3
rna-ELECO.r07.7AG0568450.1,35,28,25,437,354,143
MSTRG.37286.1,38,61,59,108,126,106
rna-ELECO.r07.7AG0568470.1,1,3,1,1,1,1
MSTRG.37287.1,328,258,345,7265,4220,2370
rna-ELECO.r07.7AG0568480.1,5,4,4,870,475,16
rna-ELECO.r07.7AG0568500.1,0,0,0,17,20,87
MSTRG.37288.1,118,198,121,534,528,197
MSTRG.37288.2,42,12,89,579,267,233
rna-ELECO.r07.7AG0568510.1,0,0,0,173,91,58
MSTRG.37289.1,38,15,28,477,547,355
rna-ELECO.r07.7AG0568520.1,0,0,0,0,0,0
MSTRG.37290.1,152,225,61,286,206,104
MSTRG.37291.3,0,0,0,33,52,0
MSTRG.37291.4,0,0,0,47,17,40
MSTRG.37291.5,0,10,0,19,0,20
MSTRG.37291.7,0,0,0,12,30,32
MSTRG.37291.8,0,0,42,53,45,22
MSTRG.37291.1,60,28,71,172,93,90
MSTRG.37291.2,30,0,0,747,680,354
MSTRG.37291.6,12,74,123,1023,339,270
MSTRG.37293.2,0,0,94,45,25,136
rna-ELECO.r07.7AG0568540.1,165,219,160,1035,967,536
rna-ELECO.r07.7AG0568550.1,0,0,0,0,0,0
MSTRG.37294.2,0,0,0,0,0,0
MSTRG.37294.1,8,40,90,283,259,218
MSTRG.37295.1,48,33,72,325,393,187
MSTRG.37296.1,8,6,8,600,359,200
rna-ELECO.r07.7AG0568590.1,168,146,225,626,463,328
rna-ELECO.r07.7AG0568650.1,0,0,0,45,2,17
MSTRG.37298.1,207,146,170,377,401,192
rna-ELECO.r07.7AG0568630.1,11,62,3,107,69,85
MSTRG.37299.1,115,130,107,570,588,451
rna-ELECO.r07.7AG0568640.1,9,2,18,9,48,55
MSTRG.37298.4,22,3,0,12,3,0
MSTRG.37300.1,0,0,0,368,349,214
rna-ELECO.r07.7AG0568660.1,261,308,269,37,35,3
MSTRG.37302.1,0,17,0,70,46,38
MSTRG.37301.1,45,136,121,261,209,153
rna-ELECO.r07.7AG0568670.1,169,186,146,458,302,197
MSTRG.37304.1,274,120,182,126,159,74
rna-ELECO.r07.7AG0568710.1,3,48,4,2,2,2
MSTRG.37306.2,0,0,0,230,235,117
MSTRG.37306.1,12,16,9,302,361,142
rna-ELECO.r07.7AG0568740.1,58,29,41,57,99,46
MSTRG.37308.2,0,129,119,137,223,166
rna-ELECO.r07.7AG0568750.1,28,3,2,0,0,0
MSTRG.37308.3,9,25,0,2,1,1
MSTRG.37308.4,41,0,0,135,2,4
rna-ELECO.r07.7AG0568840.1,12,23,42,0,0,0
MSTRG.37311.1,19,64,8,0,0,2
MSTRG.37310.3,0,4,20,0,4,1
rna-ELECO.r07.7AG0568850.1,67,129,74,520,388,288
MSTRG.37310.2,4,13,0,8,4,5
MSTRG.37312.1,18,43,29,0,0,0
rna-ELECO.r07.7AG0568720.1,4867,4014,3838,1455,1305,802
rna-ELECO.r07.7AG0568870.1,57,65,71,230,199,180
rna-ELECO.r07.7AG0568880.1,0,0,0,0,0,0
MSTRG.37314.1,502,523,731,1728,1278,899
rna-ELECO.r07.7AG0568890.1,5,0,0,14,27,5
MSTRG.37315.1,128,152,331,1083,831,571
rna-ELECO.r07.7AG0568960.1,1,0,12,35,21,16
MSTRG.37316.2,1,0,9,0,0,0
MSTRG.37317.2,0,0,0,114,55,116
MSTRG.37317.6,0,70,0,275,203,317
MSTRG.37317.7,0,13,11,5,3,3
MSTRG.37317.3,59,133,142,420,244,188
MSTRG.37317.1,90,0,61,301,269,172
MSTRG.37317.4,208,0,18,104,67,67
MSTRG.37317.5,5,256,122,617,765,339
rna-ELECO.r07.7AG0569060.1,0,26,0,14,25,11
MSTRG.37318.4,0,0,27,0,3,0
MSTRG.37318.1,54,124,0,240,147,156
MSTRG.37318.2,97,0,136,249,183,84
rna-ELECO.r07.7AG0569080.1,0,0,0,40,34,29
MSTRG.37321.1,0,16,0,0,0,0
MSTRG.37320.4,0,4,0,0,0,0
MSTRG.37323.1,0,8,0,0,0,0
MSTRG.37320.1,110,6,16,406,354,224
MSTRG.37320.2,63,61,138,307,191,43
MSTRG.37322.1,15,0,5,0,0,0
MSTRG.37325.1,1354,1622,1528,5589,6687,4916
MSTRG.37325.2,108,0,270,1413,1224,647
rna-ELECO.r07.7AG0569120.1,0,87,0,575,586,197
MSTRG.37327.1,52,0,44,552,349,405
MSTRG.37326.1,28,0,82,89,146,76
rna-ELECO.r07.7AG0569110.1,3,22,8,112,18,33
rna-ELECO.r07.7AG0569070.1,19918,25033,21181,3722,5800,4437
MSTRG.37328.1,0,3,14,0,124,85
MSTRG.37328.2,0,0,0,180,0,0
MSTRG.37328.3,486,476,435,1234,873,689
rna-ELECO.r07.7AG0569130.1,9,60,8,220,263,164
MSTRG.37329.1,93,124,96,127,131,34
MSTRG.37329.2,6,0,43,18,14,0
MSTRG.37329.3,37,45,78,93,94,55
MSTRG.37329.4,3,42,62,69,62,41
rna-ELECO.r07.7AG0569170.1,0,0,0,0,0,0
MSTRG.37331.4,0,23,0,9,1,0
MSTRG.37331.1,12,27,32,108,124,46
MSTRG.37331.3,12,0,20,55,37,44
rna-ELECO.r07.7AG0569190.1,56,71,96,397,724,463
rna-ELECO.r07.7AG0569200.1,0,0,0,14,20,10
MSTRG.37334.1,3,0,9,151,120,56
MSTRG.37335.1,10,10,11,447,265,48
rna-ELECO.r07.7AG0569210.1,9,0,0,47,86,13
MSTRG.37337.1,2,19,12,306,236,56
rna-ELECO.r07.7AG0569240.1,0,0,0,0,2,0
rna-ELECO.r07.7AG0569250.1,0,0,0,95,134,42
MSTRG.37338.1,24,19,45,100,58,78
MSTRG.37330.3,0,0,0,129,126,100
MSTRG.37330.4,0,449,0,0,26,0
rna-ELECO.r07.7AG0569150.1,0,0,0,0,0,0
MSTRG.37330.2,230,121,134,555,307,359
MSTRG.37330.1,222,0,362,798,705,535
MSTRG.37339.1,20,41,45,546,447,149
rna-ELECO.r07.7AG0569280.1,114,180,192,631,550,446
MSTRG.37340.1,11,34,38,175,107,97
rna-ELECO.r07.7AG0569290.1,9,0,15,539,511,275
MSTRG.37341.1,95,170,143,481,377,270
rna-ELECO.r07.7AG0569320.1,351,330,339,16,38,42
MSTRG.37343.1,0,0,0,105,80,53
MSTRG.37345.1,0,0,0,196,60,0
MSTRG.37345.2,0,0,0,153,97,58
MSTRG.37346.1,7,14,17,150,102,82
rna-ELECO.r07.7AG0569390.1,0,0,0,14,5,4
MSTRG.37344.1,34,51,69,343,355,175
rna-ELECO.r07.7AG0569430.1,0,0,5,142,92,44
MSTRG.37348.1,24,30,64,306,296,222
rna-ELECO.r07.7AG0569500.1,32,4,1,53,115,46
rna-ELECO.r07.7AG0569550.1,26,30,69,383,272,215
MSTRG.37350.2,0,49,1,1,9,0
MSTRG.37350.1,48,0,72,42,13,32
rna-ELECO.r07.7AG0569560.1,9,14,2,5,20,4
MSTRG.37353.1,0,3,10,3,5,6
rna-ELECO.r07.7AG0569580.1,12,31,37,769,515,437
rna-ELECO.r07.7AG0569570.1,149,168,223,190,287,97
MSTRG.37354.1,306,444,449,408,278,207
MSTRG.37355.1,22,93,36,2,4,9
rna-ELECO.r07.7AG0569600.1,37,46,73,44,22,22
rna-ELECO.r07.7AG0569620.1,0,0,0,0,0,0
rna-ELECO.r07.7AG0569610.1,1,0,1,19,7,0
MSTRG.37357.2,136,223,216,344,304,182
MSTRG.37358.2,0,0,0,0,3,0
rna-ELECO.r07.7AG0569630.1,0,0,0,0,0,0
rna-ELECO.r07.7AG0569640.1,0,16,2,7,7,6
MSTRG.37358.1,87,209,308,598,498,332
MSTRG.37359.1,8,6,16,25,18,8
rna-ELECO.r07.7AG0569650.1,41,34,56,521,300,151
rna-ELECO.r07.7AG0569670.1,8072,10332,8676,709,539,300
MSTRG.37363.1,38,13,6,55,35,21
rna-ELECO.r07.7AG0569700.1,3,19,28,801,577,408
MSTRG.37364.2,20,0,0,9,8,4
MSTRG.37365.1,12,71,44,161,110,88
rna-ELECO.r07.7AG0569680.1,624,874,737,2,18,10
rna-ELECO.r07.7AG0569780.1,85,68,141,131,76,57
MSTRG.37368.1,29,0,6,18,11,11
MSTRG.37369.1,140,172,140,6,0,0
rna-ELECO.r07.7AG0569790.1,42,347,147,0,0,0
MSTRG.37370.2,0,0,53,33,77,0
rna-ELECO.r07.7AG0569810.1,26,3,0,72,24,53
MSTRG.37370.3,15,107,7,0,7,5
MSTRG.37371.1,20,0,4,28,28,22
MSTRG.37372.4,0,39,73,83,88,33
MSTRG.37372.5,0,74,48,94,151,104
MSTRG.37372.7,0,0,0,588,480,248
MSTRG.37372.8,0,109,0,8,5,4
MSTRG.37372.1,92,83,281,134,74,43
MSTRG.37372.2,4,0,0,1,1,3
MSTRG.37372.3,109,213,111,119,218,208
MSTRG.37372.6,77,1,0,74,50,141
rna-ELECO.r07.7AG0569890.1,1,1,1,0,0,0
MSTRG.37373.2,37,46,45,0,0,0
rna-ELECO.r07.7AG0569910.1,221,198,91,7,12,16
rna-ELECO.r07.7AG0569980.1,0,0,0,6,5,7
MSTRG.37376.1,108,145,192,973,856,516
rna-ELECO.r07.7AG0569990.1,0,0,0,227,109,145
MSTRG.37377.1,117,94,83,690,568,312
MSTRG.37378.1,36,76,31,174,173,120
rna-ELECO.r07.7AG0570000.1,15,3,90,10,8,20
rna-ELECO.r07.7AG0570010.1,2,0,0,4,3,3
MSTRG.37379.1,12,0,3,4,4,0
rna-ELECO.r07.7AG0569970.1,4160,4135,3444,23903,49499,27668
rna-ELECO.r07.7AG0570020.1,0,0,133,426,315,136
MSTRG.37380.1,1007,1163,1181,2063,1903,1170
MSTRG.37382.1,20,35,17,219,202,84
rna-ELECO.r07.7AG0570050.1,1,0,10,25,10,6
MSTRG.37383.1,178,186,279,780,763,385
rna-ELECO.r07.7AG0570080.1,26,196,106,236,185,108
rna-ELECO.r07.7AG0570130.1,1,26,15,6,5,7
rna-ELECO.r07.7AG0570090.1,35,114,90,476,435,274
rna-ELECO.r07.7AG0570140.1,17,0,0,22,9,3
MSTRG.37388.1,12,10,25,72,57,59
MSTRG.37389.1,6,5,12,47,33,34
MSTRG.37390.1,3,0,10,1,0,0
MSTRG.37392.2,0,47,0,0,43,14
MSTRG.37392.4,0,0,50,83,80,64
MSTRG.37392.1,28,55,99,176,137,122
MSTRG.37392.3,44,72,53,102,31,48
MSTRG.37392.5,16,33,9,34,20,41
rna-ELECO.r07.7AG0570200.1,250,176,335,42,84,102
rna-ELECO.r07.7AG0570290.1,2,0,29,6,12,12
MSTRG.37397.2,0,0,0,35,44,45
MSTRG.37397.3,0,0,22,190,98,41
MSTRG.37397.1,32,46,3,235,105,39
rna-ELECO.r07.7AG0570300.1,7,0,0,3,25,18
rna-ELECO.r07.7AG0570310.1,19,0,20,462,249,89
MSTRG.37399.1,19,18,5,43,50,36
rna-ELECO.r07.7AG0570330.1,1,1,1,1,3,1
rna-ELECO.r07.7AG0570360.1,0,0,41,84,72,25
MSTRG.37400.1,24,17,34,170,129,43
rna-ELECO.r07.7AG0570390.1,15,4,0,69,37,12
rna-ELECO.r07.7AG0570370.1,56,96,48,140,71,37
rna-ELECO.r07.7AG0570420.1,13,0,0,13,27,8
rna-ELECO.r07.7AG0570410.1,204,302,251,824,603,307
rna-ELECO.r07.7AG0570440.1,0,0,16,80,66,27
rna-ELECO.r07.7AG0570460.1,0,0,4,103,7,70
MSTRG.37407.1,64,134,191,389,419,217
rna-ELECO.r07.7AG0570470.1,0,1,12,30,139,17
MSTRG.37408.1,49,161,163,419,302,271
rna-ELECO.r07.7AG0570490.1,13,2,0,0,2,0
rna-ELECO.r07.7AG0570500.1,43,0,22,0,0,4
MSTRG.37413.1,0,8,1,0,0,1
MSTRG.37414.1,0,9,0,0,0,0
rna-ELECO.r07.7AG0570530.1,67,21,0,10,24,50
MSTRG.37412.1,1,0,18,0,0,2
MSTRG.37415.1,68,274,90,50,44,8
rna-ELECO.r07.7AG0570540.1,82,0,112,50,28,0
MSTRG.37416.1,8,0,0,156,102,52
MSTRG.37416.2,8,0,0,35,45,16
rna-ELECO.r07.7AG0570590.1,2578,3699,2647,4301,5123,2451
rna-ELECO.r07.7AG0570640.1,35,20,0,313,131,51
MSTRG.37421.1,17,0,0,0,0,2
rna-ELECO.r07.7AG0570740.1,9,0,0,7,0,0
MSTRG.37424.1,8,0,0,97,131,23
MSTRG.37424.2,8,32,53,69,51,81
rna-ELECO.r07.7AG0570730.1,0,8,39,26,14,7
MSTRG.37423.1,11,14,50,60,85,48
MSTRG.37423.2,10,0,5,6,16,8
rna-ELECO.r07.7AG0570790.1,389,459,297,121,125,36
MSTRG.37425.2,6,169,8,32,31,10
rna-ELECO.r07.7AG0570810.1,25,68,51,59,46,21
rna-ELECO.r07.7AG0570820.1,94,37,31,220,158,180
rna-ELECO.r07.7AG0570840.1,25,0,0,157,127,83
MSTRG.37430.1,8,94,54,34,52,21
rna-ELECO.r07.7AG0570850.1,0,14,5,5,17,5
MSTRG.37429.1,37,15,40,13,13,4
MSTRG.37431.1,1,1,13,8,4,7
MSTRG.37432.1,43,108,70,101,52,84
MSTRG.37432.2,68,22,29,37,77,30
rna-ELECO.r07.7AG0570900.1,0,0,18,9,5,0
rna-ELECO.r07.7AG0570870.1,188,455,221,29,6,8
MSTRG.37436.1,8,0,0,0,0,0
MSTRG.37435.2,0,4,92,57,33,24
MSTRG.37435.3,0,1,2,3,7,2
MSTRG.37435.1,102,193,232,644,563,326
MSTRG.37435.4,3,0,3,1,0,0
rna-ELECO.r07.7AG0570940.1,7,32,70,6,4,0
rna-ELECO.r07.7AG0570930.1,409,642,559,3,14,16
MSTRG.37439.2,0,0,215,0,0,0
MSTRG.37439.1,128,143,0,495,372,230
rna-ELECO.r07.7AG0570970.1,13,26,0,148,148,58
rna-ELECO.r07.7AG0570980.1,0,0,0,0,0,0
MSTRG.37440.1,34,45,0,0,0,0
MSTRG.37440.2,35,13,8,0,0,0
MSTRG.37440.3,15,0,11,2,2,4
MSTRG.37441.1,349,379,494,135,148,213
MSTRG.37441.2,84,33,44,13,8,4
MSTRG.37441.3,26,0,18,2,4,4
MSTRG.37441.4,42,169,159,57,69,60
rna-ELECO.r07.7AG0570990.1,52,17,32,121,113,92
rna-ELECO.r07.7AG0571010.1,0,0,19,3,59,2
MSTRG.37444.1,74,35,39,275,218,168
MSTRG.37445.1,7,0,0,7,11,12
MSTRG.37446.1,52,85,61,337,83,102
rna-ELECO.r07.7AG0571030.1,58,34,202,76,268,12
rna-ELECO.r07.7AG0571040.1,213,232,257,937,1021,529
rna-ELECO.r07.7AG0571050.1,4,22,0,5,0,0
MSTRG.37449.1,134,224,159,1734,1749,1040
rna-ELECO.r07.7AG0571080.1,160,127,202,881,374,51
rna-ELECO.r07.7AG0571090.1,127,178,185,563,500,266
rna-ELECO.r07.7AG0571100.1,78,99,72,938,847,642
MSTRG.37454.1,0,10,0,1,2,3
rna-ELECO.r07.7AG0571120.1,12,0,1,2,4,1
rna-ELECO.r07.7AG0571130.1,0,0,0,2,1,2
MSTRG.37455.2,4,0,15,1,0,4
rna-ELECO.r07.7AG0571110.1,311,366,317,1501,994,608
rna-ELECO.r07.7AG0571150.1,16,19,5,17,16,10
rna-ELECO.r07.7AG0571160.1,100,112,146,132,102,43
MSTRG.37458.3,0,0,35,31,15,0
rna-ELECO.r07.7AG0571170.1,0,0,16,3,15,3
MSTRG.37458.1,82,144,45,87,105,90
MSTRG.37458.2,23,19,0,4,6,0
MSTRG.37459.1,27,13,43,1,1,0
MSTRG.37460.2,0,123,23,17,11,1
MSTRG.37460.1,42,57,113,327,339,212
rna-ELECO.r07.7AG0571180.1,149,144,223,134,109,45
rna-ELECO.r07.7AG0571190.1,0,0,0,1,1,0
MSTRG.37461.1,42,43,16,283,241,177
rna-ELECO.r07.7AG0571200.1,0,18,0,7,23,19
MSTRG.37462.1,52,70,17,167,122,125
MSTRG.37462.2,2,0,0,68,90,0
MSTRG.37463.1,20,21,23,119,82,80
MSTRG.37464.1,11,6,29,95,115,82
MSTRG.37466.3,0,0,113,81,115,125
MSTRG.37466.5,0,45,0,31,0,0
MSTRG.37466.1,137,88,182,949,827,421
MSTRG.37466.2,70,242,171,351,261,158
rna-ELECO.r07.7AG0571310.1,8,0,2,3,4,6
rna-ELECO.r07.7AG0571370.1,336,173,162,62,371,215
MSTRG.37467.1,4,8,0,310,194,95
rna-ELECO.r07.7AG0571380.1,0,22,31,71,54,59
MSTRG.37468.1,501,895,670,1611,1372,1018
MSTRG.37468.2,29,142,109,42,0,99
MSTRG.37471.1,17,3,16,19,24,10
MSTRG.37473.2,0,0,0,51,0,42
rna-ELECO.r07.7AG0571450.1,0,0,0,50,10,27
MSTRG.37473.1,21,14,25,102,166,49
MSTRG.37472.1,710,700,1056,3448,2865,1857
MSTRG.37472.2,152,0,24,474,195,87
rna-ELECO.r07.7AG0571430.1,185,87,43,410,377,167
rna-ELECO.r07.7AG0571000.1,37511,38277,40370,7709,11181,10965
MSTRG.37474.1,0,26,0,0,41,28
MSTRG.37474.2,3,3,13,50,53,18
MSTRG.37475.1,793,1238,1140,77,46,35
MSTRG.37476.1,487,450,546,22,13,54
MSTRG.37476.2,123,12,2,1,0,20
MSTRG.37477.1,1,18,0,19,11,3
MSTRG.37478.1,19,24,0,26,24,16
MSTRG.37479.1,25,10,24,40,22,18
MSTRG.37480.1,31,27,70,237,233,99
rna-ELECO.r07.7AG0571460.1,9,16,8,3,5,3
rna-ELECO.r07.7AG0571500.1,30,25,24,90,98,84
MSTRG.37482.1,4,34,20,0,2,2
MSTRG.37483.3,0,0,0,0,28,17
MSTRG.37483.1,2,14,109,27,67,18
MSTRG.37483.2,131,123,75,479,367,335
MSTRG.37486.1,2,9,0,3,0,0
MSTRG.37487.1,2,8,0,0,0,0
rna-ELECO.r07.7AG0571580.1,38,21,28,67,83,29
rna-ELECO.r07.7AG0571590.1,0,4,0,0,0,0
MSTRG.37489.1,49,129,86,225,203,113
MSTRG.37490.1,175,254,265,445,363,171
rna-ELECO.r07.7AG0571610.1,20,3,7,1,10,2
rna-ELECO.r07.7AG0571630.1,37,17,69,26,17,12
rna-ELECO.r07.7AG0571650.1,0,18,0,2,5,0
MSTRG.37495.1,0,79,0,203,198,133
rna-ELECO.r07.7AG0571700.1,0,0,0,0,0,0
MSTRG.37495.2,52,0,145,83,97,152
rna-ELECO.r07.7AG0571740.1,477,734,645,585,418,296
rna-ELECO.r07.7AG0571750.1,8,17,7,29,11,4
MSTRG.37498.1,635,762,834,449,465,356
rna-ELECO.r07.7AG0571760.1,16,10,100,83,49,16
rna-ELECO.r07.7AG0571790.1,0,0,0,0,0,0
MSTRG.37499.1,95,128,134,266,189,97
rna-ELECO.r07.7AG0571800.1,4,0,0,3,1,1
rna-ELECO.r07.7AG0571930.1,0,0,0,0,50,0
MSTRG.37505.1,45,21,39,586,305,201
MSTRG.37506.1,9,0,15,123,90,49
MSTRG.37504.2,0,77,38,258,207,60
MSTRG.37504.3,0,0,0,45,60,92
MSTRG.37504.5,0,0,0,33,102,4
MSTRG.37504.7,0,0,0,136,114,231
MSTRG.37504.1,8,0,42,50,83,38
MSTRG.37504.4,24,0,4,94,94,56
MSTRG.37504.6,19,33,27,487,443,221
MSTRG.37504.8,68,0,0,145,67,162
MSTRG.37504.9,5,0,0,2,6,1
rna-ELECO.r07.7AG0572030.1,0,0,0,0,0,0
MSTRG.37508.1,12,105,192,383,291,129
MSTRG.37508.2,58,0,0,0,0,0
MSTRG.37510.1,9,6,0,6,5,3
MSTRG.37503.3,157,26,57,61,53,23
MSTRG.37503.1,310,1635,353,1095,850,150
MSTRG.37503.2,82,216,61,293,85,349
MSTRG.37503.4,102,0,0,98,100,0
MSTRG.37503.5,692,263,1169,790,1262,1518
MSTRG.37503.7,159,0,0,31,211,408
MSTRG.37503.8,38,42,4,42,17,4
MSTRG.37503.6,26,98,501,117,14,12
MSTRG.37503.9,226,0,0,36,57,0
MSTRG.37503.10,1,0,88,20,87,49
MSTRG.37503.11,311,50,29,130,114,56
MSTRG.37514.1,0,0,16,9,3,7
MSTRG.37513.1,2,6,0,103,55,47
rna-ELECO.r07.7AG0572150.1,1,1,8,12,6,3
MSTRG.37507.2,0,0,0,45,160,66
MSTRG.37507.5,0,0,6,32,34,84
MSTRG.37507.9,0,26,0,13,15,12
MSTRG.37507.1,5,55,4,32,296,0
MSTRG.37507.3,2,10,0,44,40,84
MSTRG.37507.4,45,0,50,476,416,415
MSTRG.37507.6,143,192,104,833,535,386
MSTRG.37507.7,13,0,0,4,2,2
MSTRG.37507.8,1,11,22,20,11,15
rna-ELECO.r07.7AG0572170.1,0,0,7,23,7,13
MSTRG.37512.1,38,59,5,60,20,10
MSTRG.37517.1,64,39,56,171,152,71
MSTRG.37517.2,1,0,4,3,1,1
MSTRG.37518.3,0,37,45,38,59,24
MSTRG.37518.1,20,0,25,90,115,71
rna-ELECO.r07.7AG0572230.1,13,17,5,2,5,7
rna-ELECO.r07.7AG0572240.1,8,2,0,10,19,3
MSTRG.37516.1,1320,1393,1807,6796,4703,3146
MSTRG.37516.2,13,0,0,0,89,0
rna-ELECO.r07.7AG0572180.1,30,99,0,130,30,0
MSTRG.37520.1,359,589,464,80,170,121
MSTRG.37520.2,16,23,0,46,0,12
rna-ELECO.r07.7AG0572270.1,24,5,12,11,18,11
MSTRG.37521.1,0,0,0,30,285,363
MSTRG.37521.3,0,0,0,113,170,107
MSTRG.37521.4,0,14,128,1156,1417,675
MSTRG.37521.5,0,0,198,367,121,271
MSTRG.37521.7,0,0,194,15,7,0
MSTRG.37521.2,171,319,43,79,152,1187
MSTRG.37521.6,163,0,0,32,0,9
rna-ELECO.r07.7AG0572290.1,73,0,34,17,104,20
MSTRG.37525.1,25,37,21,13,30,6
MSTRG.37523.1,0,21,0,0,0,2
rna-ELECO.r07.7AG0572310.1,0,0,0,0,0,0
rna-ELECO.r07.7AG0572320.1,0,0,1,0,0,0
MSTRG.37524.1,0,0,0,0,1,0
MSTRG.37522.1,17,0,0,35,49,23
MSTRG.37522.2,25,37,20,55,50,73
MSTRG.37524.3,46,122,184,599,481,350
MSTRG.37526.1,235,144,408,1057,698,467
rna-ELECO.r07.7AG0572340.1,11,136,22,16,43,18
MSTRG.37527.1,1205,1104,1426,424,472,331
rna-ELECO.r07.7AG0572360.1,279,764,513,24,26,44
rna-ELECO.r07.7AG0572410.1,2,0,7,6,11,8
rna-ELECO.r07.7AG0572440.1,2,0,2,0,1,1
rna-ELECO.r07.7AG0572430.1,173,182,151,378,330,225
rna-ELECO.r07.7AG0572450.1,20,22,21,15,19,16
rna-ELECO.r07.7AG0572420.1,4782,6613,7402,1668,1584,1039
rna-ELECO.r07.7AG0572470.1,15,6,8,31,37,20
MSTRG.37532.1,273,171,351,439,446,222
MSTRG.37532.2,95,80,94,240,105,171
MSTRG.37532.3,63,66,97,56,77,72
MSTRG.37532.4,125,95,62,59,28,46
MSTRG.37532.6,25,19,3,27,19,9
MSTRG.37532.5,16,42,52,50,24,23
MSTRG.37532.7,14,11,56,40,20,18
rna-ELECO.r07.7AG0572480.1,136,144,106,136,136,35
rna-ELECO.r07.7AG0572500.1,73,81,49,15,5,13
rna-ELECO.r07.7AG0572510.1,141,87,201,64,61,39
rna-ELECO.r07.7AG0572530.1,0,0,0,51,9,2
MSTRG.37537.3,0,31,23,0,2,0
MSTRG.37537.1,38,13,0,602,362,87
rna-ELECO.r07.7AG0572370.1,64058,43767,40985,4355,10264,9681
rna-ELECO.r07.7AG0572720.1,4,21,26,71,84,62
MSTRG.37542.2,0,0,0,0,0,47
rna-ELECO.r07.7AG0572730.1,112,105,166,358,377,214
rna-ELECO.r07.7AG0572740.1,188,367,254,1926,1372,814
MSTRG.37544.1,68,58,81,115,188,87
rna-ELECO.r07.7AG0572750.1,3,0,0,176,22,104
MSTRG.37544.3,33,0,0,2,11,4
rna-ELECO.r07.7AG0572770.1,3,0,0,63,49,11
rna-ELECO.r07.7AG0572780.1,0,0,0,0,0,4
MSTRG.37546.1,69,127,113,295,278,213
MSTRG.37548.1,0,7,30,123,90,48
rna-ELECO.r07.7AG0572800.1,0,0,0,160,94,76
MSTRG.37547.1,0,420,425,2578,366,1112
rna-ELECO.r07.7AG0572790.1,0,0,0,0,0,0
MSTRG.37547.2,373,82,0,16,1437,84
rna-ELECO.r07.7AG0572850.1,0,142,177,31,153,64
MSTRG.37550.3,0,0,474,48,1190,784
MSTRG.37549.1,128,27,0,539,395,313
MSTRG.37549.2,7,0,0,15,7,7
MSTRG.37550.1,27,40,3,632,0,1
MSTRG.37550.2,476,576,166,1349,480,516
rna-ELECO.r07.7AG0572870.1,10,14,2,13,16,2
rna-ELECO.r07.7AG0572880.1,59,184,130,319,248,140
rna-ELECO.r07.7AG0572890.1,291,425,453,3882,3018,2118
MSTRG.37553.1,0,0,0,220,200,54
rna-ELECO.r07.7AG0572900.1,0,0,8,8,12,11
MSTRG.37553.2,69,0,104,453,330,209
MSTRG.37554.1,40,129,81,67,0,42
rna-ELECO.r07.7AG0572910.1,8,0,10,55,94,0
MSTRG.37555.2,0,0,203,4,0,13
MSTRG.37555.1,114,390,256,183,176,54
rna-ELECO.r07.7AG0572920.1,97,14,8,19,11,0
MSTRG.37558.1,7,6,9,94,103,12
MSTRG.37540.2,0,0,527,33,0,2
MSTRG.37540.3,0,0,0,1,0,0
rna-ELECO.r07.7AG0572710.1,0,0,0,0,0,0
rna-ELECO.r07.7AG0572690.1,44481,39828,36938,2882,5207,4578
MSTRG.37540.1,793,1234,690,3060,2321,1823
rna-ELECO.r07.7AG0573010.1,111,71,93,560,544,378
rna-ELECO.r07.7AG0573040.1,54,28,37,105,143,76
rna-ELECO.r07.7AG0573060.1,47,31,11,389,279,159
MSTRG.37563.1,8,0,0,1,0,0
rna-ELECO.r07.7AG0572940.1,2240,2490,3194,0,360,417
MSTRG.37556.2,2,82,9,636,266,44
rna-ELECO.r07.7AG0572950.1,17,8,25,23,35,16
rna-ELECO.r07.7AG0573160.1,16,8,16,292,269,193
rna-ELECO.r07.7AG0573170.1,0,10,27,26,42,33
rna-ELECO.r07.7AG0573180.1,0,0,0,9,7,7
MSTRG.37567.1,153,229,186,964,746,588
MSTRG.37568.1,158,0,159,477,269,198
rna-ELECO.r07.7AG0573190.1,58,243,31,30,133,22
rna-ELECO.r07.7AG0573200.1,0,9,8,105,81,43
MSTRG.37569.1,38,87,93,269,272,215
MSTRG.37571.1,17,0,28,135,100,80
MSTRG.37570.3,0,0,0,0,175,0
MSTRG.37570.4,0,0,81,115,68,0
MSTRG.37570.1,337,114,193,492,468,287
MSTRG.37570.2,35,14,32,260,147,171
MSTRG.37570.5,4,19,0,97,80,5
rna-ELECO.r07.7AG0573210.1,10,242,128,345,246,255
MSTRG.37572.1,164,161,139,941,792,478
rna-ELECO.r07.7AG0573230.1,136,219,111,344,233,190
rna-ELECO.r07.7AG0573250.1,14,85,31,20,24,9
